timestamp,date,tod,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1576578910,2019-12-17,11:35:10,1,0,0,2616,365,3855,0,0,0,12,2660,7500,8,4,89,0,0
1576578911,2019-12-17,11:35:11,9,0,0,2617,365,3855,0,0,0,28,2869,7406,7,4,89,0,0
1576578912,2019-12-17,11:35:12,0,0,0,2617,365,3855,0,0,0,88,2425,6249,7,3,90,0,0
1576578913,2019-12-17,11:35:13,0,0,0,2617,365,3855,0,0,0,88,3201,8484,8,4,88,0,0
1576578914,2019-12-17,11:35:14,0,0,0,2617,365,3855,0,0,0,28,2624,7222,6,4,90,0,0
1576578915,2019-12-17,11:35:15,2,0,0,2617,365,3855,0,0,0,32,3103,8310,6,3,91,0,0
1576578916,2019-12-17,11:35:16,1,0,0,2617,365,3855,0,0,0,880,3229,8373,6,2,91,0,0
1576578917,2019-12-17,11:35:17,2,0,0,2617,365,3855,0,0,0,148,3175,8569,6,3,91,0,0
1576578918,2019-12-17,11:35:18,1,0,0,2617,365,3855,0,0,0,0,2742,7084,8,3,89,0,0
1576578919,2019-12-17,11:35:19,2,0,0,2617,365,3855,0,0,0,8,5934,17165,16,9,75,0,0
1576578920,2019-12-17,11:35:20,0,0,0,2616,365,3855,0,0,0,32,3537,9756,8,4,88,0,0
1576578921,2019-12-17,11:35:21,4,0,0,2617,365,3855,0,0,0,0,2981,7803,8,3,89,0,0
1576578922,2019-12-17,11:35:22,0,0,0,2617,365,3855,0,0,0,52,2511,6899,5,3,92,0,0
1576578923,2019-12-17,11:35:23,0,0,0,2617,365,3855,0,0,0,108,3240,8199,7,4,89,0,0
1576578924,2019-12-17,11:35:24,2,0,0,2616,365,3855,0,0,0,116,2800,7729,6,3,91,0,0
1576578925,2019-12-17,11:35:25,4,0,0,2616,365,3855,0,0,0,0,2976,7898,8,5,87,0,0
1576578926,2019-12-17,11:35:26,0,0,0,2615,365,3855,0,0,0,52,3096,7836,9,3,88,0,0
1576578927,2019-12-17,11:35:27,0,0,0,2615,365,3855,0,0,0,0,2792,7710,8,3,89,0,0
1576578928,2019-12-17,11:35:28,0,0,0,2615,365,3855,0,0,0,108,2834,7503,6,2,91,0,0
1576578929,2019-12-17,11:35:29,0,0,0,2616,365,3855,0,0,0,0,5585,16398,14,8,78,0,0
