response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0013,0.0556,0.0000,0.0000,8.4912,21.4544,200,930.4509
30.0012,0.0557,0.0000,0.0000,1.4838,28.4617,200,930.4511
30.0014,0.0538,0.0000,0.0000,17.5063,12.4412,200,930.4509
30.0018,0.0534,0.0000,0.0001,0.4861,29.4622,200,930.4506
30.0015,0.0535,0.0000,0.0000,12.4984,17.4496,200,930.4509
30.0004,0.0541,0.0000,0.0000,1.4756,28.4706,200,960.4512
30.0001,0.0528,0.0000,0.0000,6.4813,23.4660,200,960.4517
30.0004,0.0543,0.0000,0.0000,12.4895,17.4563,200,960.4515
30.0002,0.0554,0.0000,0.0000,19.5009,10.4439,200,960.4517
30.0002,0.0544,0.0000,0.0000,3.4801,26.4656,200,960.4518
30.0001,0.0528,0.0000,0.0000,10.4865,19.4608,200,960.4523
30.0001,0.0530,0.0000,0.0000,0.4769,29.4702,200,960.4523
30.0001,0.0544,0.0000,0.0000,18.4977,11.4479,200,960.4524
30.0002,0.0532,0.0000,0.0000,16.4937,13.4533,200,960.4522
30.0001,0.0537,0.0000,0.0000,5.4817,24.4647,200,960.4524
30.0003,0.0563,0.0000,0.0000,16.4735,13.4705,200,990.4518
30.0002,0.0526,0.0000,0.0001,5.4595,24.4880,200,990.4519
30.0002,0.0555,0.0000,0.0000,4.4601,25.4846,200,990.4519
30.0007,0.0545,0.0000,0.0000,6.4626,23.4836,200,990.4516
30.0004,0.0576,0.0000,0.0000,18.4713,11.4715,200,990.4520
30.0001,0.0578,0.0000,0.0000,17.4717,12.4706,200,990.4524
30.0002,0.0576,0.0000,0.0000,15.4679,14.4746,200,990.4524
30.0002,0.0571,0.0000,0.0000,10.4640,19.4791,200,990.4525
30.0002,0.0557,0.0000,0.0000,7.4596,22.4849,200,990.4524
30.0001,0.0568,0.0000,0.0001,11.4616,18.4818,200,990.4525
30.0003,0.0546,0.0000,0.0000,2.4760,27.4697,200,1020.4521
30.0002,0.0552,0.0000,0.0000,14.5213,15.4237,200,1020.4523
30.0002,0.0527,0.0000,0.0001,8.4844,21.4629,200,1020.4524
30.0004,0.0530,0.0000,0.0001,10.5214,19.4259,200,1020.4521
