response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
5.6873,0.0086,0.0000,0.0001,5.6782,0.0003,200,1415.2122,1124
5.7249,0.0051,0.0000,0.0001,5.7193,0.0003,200,1420.8995,981
5.7143,0.0050,0.0000,0.0001,5.7088,0.0003,200,1426.6245,979
5.9378,0.0053,0.0000,0.0003,5.9318,0.0003,200,1432.3388,986
6.9696,0.0037,0.0000,0.0001,6.9649,0.0009,200,1438.2766,979
7.4494,0.0070,0.0000,0.0002,7.4416,0.0005,200,1445.2462,991
6.1902,0.0034,0.0000,0.0003,6.1861,0.0004,200,1452.6956,978
6.9929,0.0041,0.0000,0.0001,6.9882,0.0003,200,1458.8858,980
8.4821,0.0038,0.0000,0.0001,8.4776,0.0003,200,1585.8797,1068
7.8631,0.0033,0.0000,0.0001,7.8593,0.0004,200,1594.3618,1069
6.8221,0.0036,0.0000,0.0001,6.8179,0.0004,200,1602.2249,1066
7.7332,0.0048,0.0000,0.0001,7.7278,0.0004,200,1609.0471,1070
6.5849,0.0037,0.0000,0.0001,6.5806,0.0003,200,1616.7802,1080
6.1508,0.0043,0.0000,0.0008,6.1454,0.0003,200,1623.3651,1025
5.9411,0.0036,0.0000,0.0001,5.9370,0.0003,200,1629.5159,1085
5.9700,0.0053,0.0000,0.0001,5.9641,0.0004,200,1635.4570,1083
5.6686,0.0042,0.0000,0.0003,5.6636,0.0003,200,1641.4270,1084
5.8545,0.0033,0.0000,0.0003,5.8503,0.0004,200,1647.0956,1080
6.1675,0.0045,0.0000,0.0001,6.1625,0.0003,200,1652.9500,1080
7.1590,0.0039,0.0000,0.0003,7.1543,0.0004,200,1659.1176,1082
5.9935,0.0035,0.0000,0.0003,5.9888,0.0007,200,1666.2766,1081
6.0525,0.0052,0.0000,0.0002,6.0466,0.0004,200,1672.2701,1087
6.2056,0.0047,0.0000,0.0001,6.2003,0.0004,200,1678.3226,1090
5.9102,0.0033,0.0000,0.0003,5.9060,0.0004,200,1684.5283,1088
6.7626,0.0050,0.0000,0.0002,6.7570,0.0003,200,1690.4385,1081
6.0295,0.0036,0.0000,0.0001,6.0252,0.0005,200,1697.2011,1085
6.0834,0.0043,0.0000,0.0001,6.0784,0.0004,200,1703.2306,1086
5.9503,0.0044,0.0000,0.0001,5.9455,0.0003,200,1709.3140,1085
6.2575,0.0073,0.0000,0.0001,6.2496,0.0003,200,1715.2643,1087
7.0082,0.0036,0.0000,0.0001,7.0040,0.0004,200,1721.5217,1085
