response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
0.0111,0.0036,0.0000,0.0001,0.0069,0.0004,404,2.1184,159
0.0111,0.0042,0.0000,0.0001,0.0064,0.0003,404,2.1210,159
0.0123,0.0044,0.0000,0.0002,0.0066,0.0010,404,2.1295,159
0.0150,0.0056,0.0000,0.0002,0.0087,0.0004,404,2.1321,159
0.0112,0.0044,0.0000,0.0002,0.0059,0.0004,404,2.1418,159
0.0107,0.0050,0.0000,0.0001,0.0054,0.0002,404,2.1471,159
0.0115,0.0037,0.0000,0.0001,0.0075,0.0003,404,2.1529,159
0.0096,0.0038,0.0000,0.0001,0.0052,0.0005,404,2.1579,159
0.0114,0.0037,0.0000,0.0001,0.0074,0.0002,404,2.1675,159
0.0150,0.0054,0.0000,0.0004,0.0090,0.0002,404,2.1645,159
0.0109,0.0027,0.0000,0.0001,0.0078,0.0004,404,2.1796,159
0.0120,0.0028,0.0000,0.0001,0.0089,0.0002,404,2.1789,159
0.0130,0.0045,0.0000,0.0002,0.0080,0.0002,404,2.1904,159
0.0169,0.0038,0.0000,0.0001,0.0090,0.0040,404,2.1909,159
0.0144,0.0048,0.0000,0.0001,0.0091,0.0004,404,2.2034,159
0.0119,0.0048,0.0000,0.0001,0.0069,0.0002,404,2.2078,159
0.0125,0.0041,0.0000,0.0001,0.0074,0.0009,404,2.2197,159
0.0177,0.0068,0.0000,0.0001,0.0101,0.0007,404,2.2178,159
0.0118,0.0040,0.0000,0.0001,0.0073,0.0003,404,2.2322,159
0.0128,0.0039,0.0000,0.0003,0.0084,0.0003,404,2.2356,159
0.0157,0.0048,0.0000,0.0002,0.0103,0.0003,404,2.2441,159
0.0139,0.0052,0.0000,0.0001,0.0082,0.0004,404,2.2484,159
0.0159,0.0039,0.0000,0.0001,0.0113,0.0006,404,2.2598,159
0.0168,0.0088,0.0000,0.0001,0.0066,0.0013,404,2.2623,159
0.0127,0.0055,0.0000,0.0004,0.0062,0.0005,404,2.2757,159
0.0134,0.0046,0.0000,0.0001,0.0073,0.0013,404,2.2792,159
0.0168,0.0067,0.0000,0.0001,0.0096,0.0003,404,2.2883,159
0.0204,0.0099,0.0000,0.0002,0.0093,0.0009,404,2.2925,159
0.0153,0.0059,0.0000,0.0002,0.0088,0.0003,404,2.3051,159
0.0204,0.0089,0.0000,0.0021,0.0091,0.0002,404,2.3129,159
0.0219,0.0102,0.0000,0.0001,0.0076,0.0008,404,2.3204,159
0.0139,0.0063,0.0000,0.0001,0.0072,0.0002,404,2.3333,159
0.0133,0.0052,0.0000,0.0001,0.0075,0.0004,404,2.3424,159
0.0141,0.0059,0.0000,0.0001,0.0078,0.0002,404,2.3472,159
0.0173,0.0070,0.0000,0.0001,0.0096,0.0005,404,2.3557,159
0.0146,0.0048,0.0000,0.0001,0.0095,0.0002,404,2.3613,159
0.0153,0.0040,0.0000,0.0001,0.0108,0.0002,404,2.3760,159
0.0189,0.0059,0.0000,0.0001,0.0117,0.0012,404,2.3730,159
0.0147,0.0060,0.0000,0.0003,0.0081,0.0003,404,2.3913,159
0.0167,0.0059,0.0000,0.0001,0.0104,0.0003,404,2.3919,159
0.0138,0.0046,0.0000,0.0001,0.0088,0.0003,404,2.4060,159
0.0137,0.0046,0.0000,0.0001,0.0079,0.0010,404,2.4086,159
0.0135,0.0050,0.0000,0.0001,0.0070,0.0015,404,2.4198,159
0.0138,0.0064,0.0000,0.0001,0.0066,0.0007,404,2.4223,159
0.0148,0.0060,0.0000,0.0001,0.0084,0.0003,404,2.4333,159
0.0185,0.0060,0.0000,0.0002,0.0117,0.0003,404,2.4361,159
0.0147,0.0037,0.0000,0.0004,0.0103,0.0003,404,2.4482,159
0.0138,0.0059,0.0000,0.0001,0.0076,0.0002,404,2.4546,159
0.0144,0.0038,0.0000,0.0001,0.0098,0.0006,404,2.4629,159
0.0149,0.0052,0.0000,0.0001,0.0088,0.0008,404,2.4684,159
0.0118,0.0050,0.0000,0.0001,0.0061,0.0006,404,2.4773,159
0.0146,0.0064,0.0000,0.0001,0.0078,0.0003,404,2.4834,159
0.0135,0.0043,0.0000,0.0003,0.0085,0.0004,404,2.4891,159
0.0133,0.0065,0.0000,0.0001,0.0063,0.0004,404,2.4980,159
0.0129,0.0051,0.0000,0.0001,0.0068,0.0003,404,2.5026,159
0.0169,0.0063,0.0000,0.0001,0.0079,0.0026,404,2.5113,159
0.0139,0.0048,0.0000,0.0004,0.0084,0.0002,404,2.5155,159
0.0145,0.0040,0.0000,0.0003,0.0099,0.0003,404,2.5294,159
0.0165,0.0046,0.0000,0.0001,0.0115,0.0002,404,2.5282,159
0.0150,0.0051,0.0000,0.0001,0.0083,0.0013,404,2.5439,159
0.0163,0.0060,0.0000,0.0001,0.0099,0.0002,404,2.5447,159
0.0156,0.0054,0.0000,0.0005,0.0092,0.0005,404,2.5610,159
0.0185,0.0041,0.0000,0.0006,0.0128,0.0002,404,2.5589,159
0.0175,0.0046,0.0000,0.0020,0.0101,0.0006,404,2.5766,159
0.0175,0.0070,0.0000,0.0003,0.0099,0.0003,404,2.5775,159
0.0153,0.0066,0.0000,0.0001,0.0083,0.0002,404,2.5941,159
0.0156,0.0039,0.0000,0.0002,0.0086,0.0028,404,2.5950,159
0.0126,0.0035,0.0000,0.0001,0.0085,0.0005,404,2.6106,159
0.0145,0.0044,0.0000,0.0001,0.0097,0.0003,404,2.6094,159
0.0136,0.0039,0.0000,0.0001,0.0089,0.0006,404,2.6232,159
0.0156,0.0055,0.0000,0.0001,0.0096,0.0003,404,2.6239,159
0.0158,0.0057,0.0000,0.0003,0.0092,0.0003,404,2.6395,159
0.0188,0.0071,0.0000,0.0001,0.0097,0.0015,404,2.6368,159
0.0138,0.0037,0.0000,0.0001,0.0097,0.0002,404,2.6556,159
0.0156,0.0044,0.0000,0.0001,0.0108,0.0003,404,2.6553,159
0.0147,0.0035,0.0000,0.0001,0.0108,0.0002,404,2.6693,159
0.0138,0.0052,0.0000,0.0001,0.0082,0.0002,404,2.6708,159
0.0180,0.0049,0.0000,0.0002,0.0123,0.0006,404,2.6840,159
0.0192,0.0061,0.0000,0.0008,0.0115,0.0008,404,2.6846,159
0.0165,0.0050,0.0000,0.0001,0.0109,0.0005,404,2.7021,159
0.0167,0.0057,0.0000,0.0002,0.0104,0.0003,404,2.7038,159
0.0160,0.0062,0.0000,0.0002,0.0092,0.0002,404,2.7186,159
0.0147,0.0051,0.0000,0.0004,0.0088,0.0003,404,2.7205,159
0.0188,0.0088,0.0000,0.0004,0.0093,0.0002,404,2.7346,159
0.0187,0.0099,0.0000,0.0001,0.0085,0.0002,404,2.7352,159
0.0205,0.0050,0.0000,0.0003,0.0149,0.0002,404,2.7533,159
0.0210,0.0054,0.0000,0.0001,0.0152,0.0003,404,2.7539,159
0.0171,0.0066,0.0000,0.0001,0.0100,0.0003,404,2.7738,159
0.0171,0.0062,0.0000,0.0001,0.0104,0.0003,404,2.7749,159
0.0160,0.0069,0.0000,0.0003,0.0077,0.0011,404,2.7920,159
0.0192,0.0097,0.0000,0.0001,0.0078,0.0015,404,2.7909,159
0.0145,0.0046,0.0000,0.0002,0.0086,0.0008,404,2.8080,159
0.0151,0.0059,0.0000,0.0001,0.0082,0.0008,404,2.8101,159
0.0124,0.0057,0.0000,0.0001,0.0063,0.0003,404,2.8225,159
0.0132,0.0045,0.0000,0.0001,0.0070,0.0016,404,2.8252,159
0.0137,0.0063,0.0000,0.0001,0.0070,0.0003,404,2.8349,159
0.0148,0.0048,0.0000,0.0001,0.0095,0.0003,404,2.8384,159
0.0141,0.0054,0.0000,0.0001,0.0080,0.0005,404,2.8486,159
0.0150,0.0062,0.0000,0.0002,0.0078,0.0007,404,2.8532,159
0.0109,0.0040,0.0000,0.0001,0.0063,0.0004,404,2.8627,159
0.0115,0.0047,0.0000,0.0001,0.0064,0.0003,404,2.8682,159
0.0117,0.0053,0.0000,0.0001,0.0061,0.0002,404,2.8736,159
0.0167,0.0059,0.0000,0.0001,0.0102,0.0005,404,2.8797,159
0.0148,0.0061,0.0000,0.0002,0.0081,0.0003,404,2.8853,159
0.0144,0.0047,0.0000,0.0001,0.0091,0.0005,404,2.8964,159
0.0127,0.0038,0.0000,0.0001,0.0086,0.0002,404,2.9001,159
0.0176,0.0068,0.0000,0.0001,0.0104,0.0002,404,2.9108,159
0.0196,0.0105,0.0000,0.0001,0.0082,0.0007,404,2.9128,159
0.0117,0.0045,0.0000,0.0001,0.0068,0.0003,404,2.9284,159
0.0115,0.0039,0.0000,0.0001,0.0073,0.0003,404,2.9324,159
0.0116,0.0051,0.0000,0.0001,0.0060,0.0004,404,2.9401,159
0.0145,0.0058,0.0000,0.0001,0.0083,0.0003,404,2.9439,159
0.0142,0.0049,0.0000,0.0001,0.0086,0.0004,404,2.9516,159
0.0145,0.0064,0.0000,0.0001,0.0073,0.0006,404,2.9584,159
0.0110,0.0045,0.0000,0.0001,0.0059,0.0005,404,2.9658,159
0.0113,0.0044,0.0000,0.0001,0.0065,0.0003,404,2.9729,159
0.0095,0.0037,0.0000,0.0001,0.0054,0.0003,404,2.9768,159
0.0102,0.0035,0.0000,0.0001,0.0063,0.0002,404,2.9842,159
