response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
7.3802,0.0414,0.0000,0.0001,7.3386,0.0001,200,1507.8505,1105
6.8195,0.0409,0.0000,0.0001,6.7784,0.0001,200,1515.2307,1099
11.4279,0.0469,0.0000,0.0001,11.3808,0.0001,200,1522.0502,1115
7.1619,0.0411,0.0000,0.0001,7.1206,0.0001,200,1533.4781,1116
6.7303,0.0409,0.0000,0.0001,6.6892,0.0001,200,1540.6400,1113
6.6784,0.0405,0.0000,0.0001,6.6377,0.0001,200,1547.3704,1118
6.8652,0.0483,0.0000,0.0001,6.8168,0.0001,200,1554.0488,1119
6.8395,0.0408,0.0000,0.0001,6.7985,0.0001,200,1560.9140,1119
7.5346,0.0402,0.0000,0.0001,7.4942,0.0001,200,1567.7535,1118
9.3351,0.0419,0.0000,0.0001,9.2929,0.0001,200,1571.7485,1107
7.2415,0.0438,0.0000,0.0001,7.1975,0.0001,200,1575.2881,1107
8.3920,0.0603,0.0000,0.0001,8.3314,0.0003,200,1581.0836,1124
8.4194,0.0402,0.0000,0.0001,8.3790,0.0001,200,1582.5296,1124
8.2197,0.0405,0.0000,0.0001,8.1789,0.0002,200,1589.4756,1124
8.7655,0.0418,0.0000,0.0001,8.7234,0.0001,200,1590.9491,1123
12.9957,0.0422,0.0000,0.0001,12.9533,0.0001,200,1597.6953,1122
11.6485,0.0500,0.0000,0.0001,11.5983,0.0001,200,1599.7146,1120
8.6991,0.0449,0.0000,0.0001,8.6538,0.0002,200,1610.6910,1120
8.9543,0.0408,0.0000,0.0001,8.9133,0.0001,200,1611.3631,1121
7.9816,0.0415,0.0000,0.0001,7.9398,0.0001,200,1620.3174,1123
7.2085,0.0414,0.0000,0.0001,7.1668,0.0001,200,1628.2990,1122
8.5602,0.0407,0.0000,0.0001,8.5192,0.0002,200,1635.5075,1119
6.8203,0.0412,0.0000,0.0001,6.7788,0.0001,200,1644.0677,1120
7.3652,0.0523,0.0000,0.0001,7.3127,0.0001,200,1650.8880,1123
6.9936,0.0530,0.0000,0.0001,6.9403,0.0001,200,1658.2532,1122
6.8686,0.0405,0.0000,0.0001,6.8278,0.0001,200,1665.2468,1125
7.1749,0.0407,0.0000,0.0001,7.1340,0.0002,200,1672.1154,1117
10.7665,0.0412,0.0000,0.0001,10.7251,0.0001,200,1679.2903,1121
6.5618,0.0406,0.0000,0.0001,6.5210,0.0001,200,1690.0568,1122
6.9296,0.0417,0.0000,0.0001,6.8876,0.0001,200,1696.6186,1121
7.0455,0.0408,0.0000,0.0001,7.0042,0.0004,200,1703.5482,1127
6.9328,0.0410,0.0000,0.0001,6.8915,0.0001,200,1710.5937,1125
7.0019,0.0423,0.0000,0.0001,6.9593,0.0002,200,1717.5265,1124
10.6990,0.0412,0.0000,0.0001,10.6575,0.0002,200,1724.5284,1121
6.9471,0.0424,0.0000,0.0001,6.9044,0.0001,200,1735.2274,1125
6.8469,0.0415,0.0000,0.0001,6.8051,0.0002,200,1739.3903,1127
8.1063,0.0408,0.0000,0.0001,8.0653,0.0001,200,1742.1744,1130
7.1224,0.0409,0.0000,0.0001,7.0813,0.0001,200,1746.2372,1126
6.8038,0.0407,0.0000,0.0001,6.7629,0.0001,200,1750.2807,1127
14.2460,0.0398,0.0000,0.0001,14.2058,0.0003,200,1753.3595,1123
11.8781,0.0398,0.0000,0.0001,11.8381,0.0001,200,1757.0845,1122
8.1100,0.0411,0.0000,0.0001,8.0686,0.0001,200,1767.6055,1123
8.1765,0.0411,0.0000,0.0001,8.1351,0.0002,200,1768.9626,1122
7.1125,0.0412,0.0000,0.0001,7.0710,0.0001,200,1775.7155,1122
7.3681,0.0403,0.0000,0.0001,7.3275,0.0001,200,1777.1391,1122
8.3671,0.0459,0.0000,0.0001,8.3210,0.0001,200,1782.8280,1124
13.2449,0.0415,0.0000,0.0001,13.2033,0.0001,200,1784.5071,1123
8.2379,0.0404,0.0000,0.0001,8.1973,0.0001,200,1791.1951,1115
6.8153,0.0411,0.0000,0.0001,6.7739,0.0001,200,1797.7520,1118
6.9826,0.0407,0.0000,0.0001,6.9416,0.0001,200,1799.4330,1122
