response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0007,0.0440,0.0000,0.0000,5.4107,24.5459,200,901.6230
30.0002,0.0403,0.0000,0.0001,9.4075,20.5524,200,901.6435
30.0002,0.0400,0.0000,0.0000,8.3947,21.5654,200,901.6487
30.0003,0.0419,0.0000,0.0001,0.5199,29.4383,200,931.6081
30.0004,0.0419,0.0000,0.0001,1.4489,28.5095,200,931.6081
30.0002,0.0442,0.0000,0.0000,4.4394,25.5165,200,931.6229
30.0001,0.0440,0.0000,0.0000,3.4383,26.5178,200,931.6234
30.0001,0.0437,0.0000,0.0001,2.4306,27.5257,200,931.6235
30.0001,0.0439,0.0000,0.0000,6.4395,23.5166,200,931.6236
30.0001,0.0441,0.0000,0.0000,7.4505,22.5055,200,931.6236
30.0001,0.0436,0.0000,0.0000,5.4397,24.5168,200,931.6237
30.0002,0.0404,0.0000,0.0000,8.4352,21.5245,200,931.6437
30.0002,0.0404,0.0000,0.0000,9.4314,20.5284,200,931.6489
30.0003,0.0422,0.0000,0.0000,1.4591,28.4988,200,961.6084
30.0006,0.0421,0.0000,0.0000,0.5203,29.4382,200,961.6084
30.0002,0.0447,0.0000,0.0001,4.4455,25.5099,200,961.6231
30.0001,0.0458,0.0000,0.0000,6.4462,23.5081,200,961.6236
30.0001,0.0454,0.0000,0.0000,7.4491,22.5056,200,961.6236
30.0001,0.0456,0.0000,0.0000,2.4400,27.5145,200,961.6237
30.0001,0.0456,0.0000,0.0000,5.4453,24.5091,200,961.6237
30.0001,0.0454,0.0000,0.0000,3.4407,26.5139,200,961.6238
30.0003,0.0410,0.0000,0.0000,9.4408,20.5184,200,961.6439
30.0002,0.0418,0.0000,0.0000,8.4256,21.5327,200,961.6491
30.0003,0.0414,0.0000,0.0000,2.4501,27.5088,200,991.6087
30.0002,0.0414,0.0000,0.0000,0.5238,29.4349,200,991.6090
30.0002,0.0447,0.0000,0.0000,4.4533,25.5022,200,991.6233
30.0001,0.0440,0.0000,0.0000,9.4447,20.5114,200,991.6237
30.0001,0.0436,0.0000,0.0001,1.4376,28.5188,200,991.6238
