response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
6.5945,0.0034,0.0000,0.0001,6.5904,0.0005,200,1602.2766,1123
7.9362,0.0043,0.0000,0.0001,7.9313,0.0004,200,1608.8711,1070
7.1101,0.0046,0.0000,0.0003,7.1046,0.0004,200,1616.8073,1082
6.7211,0.0044,0.0000,0.0002,6.7160,0.0005,200,1623.9173,1024
6.5783,0.0037,0.0000,0.0003,6.5737,0.0003,200,1630.6384,1084
7.1302,0.0035,0.0000,0.0003,7.1259,0.0004,200,1637.2167,1080
7.1129,0.0043,0.0000,0.0002,7.1080,0.0003,200,1644.3469,1089
5.8852,0.0040,0.0000,0.0001,5.8806,0.0004,200,1651.4598,1088
7.0204,0.0071,0.0000,0.0001,7.0127,0.0003,200,1657.3450,1081
6.0767,0.0036,0.0000,0.0001,6.0727,0.0003,200,1664.3654,1085
5.8039,0.0037,0.0000,0.0001,5.7995,0.0006,200,1670.4421,1085
6.6590,0.0033,0.0000,0.0002,6.6546,0.0004,200,1676.2460,1086
6.1254,0.0034,0.0000,0.0001,6.1215,0.0004,200,1682.9050,1087
5.7839,0.0035,0.0000,0.0004,5.7794,0.0004,200,1689.0305,1085
6.0977,0.0145,0.0000,0.0002,6.0821,0.0006,200,1694.8144,1084
6.1726,0.0039,0.0000,0.0001,6.1678,0.0004,200,1700.9120,1085
6.8606,0.0044,0.0000,0.0001,6.8556,0.0004,200,1707.0846,1084
5.9488,0.0043,0.0000,0.0003,5.9435,0.0007,200,1713.9452,1085
5.9168,0.0038,0.0000,0.0002,5.9123,0.0004,200,1719.8940,1088
6.0963,0.0041,0.0000,0.0001,6.0916,0.0004,200,1725.8108,1085
5.9655,0.0035,0.0000,0.0001,5.9613,0.0004,200,1731.9071,1085
5.4533,0.0037,0.0000,0.0001,5.4491,0.0003,200,1737.8726,1085
5.8529,0.0031,0.0000,0.0001,5.8490,0.0003,200,1743.3259,1084
5.7216,0.0037,0.0000,0.0001,5.7173,0.0005,200,1749.1788,1081
5.7513,0.0050,0.0000,0.0001,5.7456,0.0004,200,1754.9004,1087
5.7042,0.0038,0.0000,0.0003,5.6998,0.0003,200,1760.6517,1081
5.8049,0.0041,0.0000,0.0001,5.8002,0.0004,200,1766.3560,1085
5.6318,0.0039,0.0000,0.0001,5.6273,0.0004,200,1772.1608,1084
5.6372,0.0049,0.0000,0.0001,5.6317,0.0004,200,1777.7926,1084
5.7449,0.0039,0.0000,0.0001,5.7404,0.0003,200,1783.4298,1086
5.6767,0.0046,0.0000,0.0001,5.6713,0.0005,200,1789.1747,1087
5.7003,0.0040,0.0000,0.0003,5.6957,0.0003,200,1794.8514,1084
5.6217,0.0063,0.0000,0.0003,5.6145,0.0005,200,1800.5517,1088
